Name,Unique visitors total,Daily-Visitors,Weekday-Visitors-Per_day,Weekend-Visitors-Per_day,Weekday-Morning,Weekday-Afternoon,Weekday-Night,Weekend-Morning,Weekend-Afternoon,Weekend-Night,Weekday-Morning-Per_day,Weekday-Afternoon-Per_day,Weekday-Night-Per_day,Weekend-Morning-Per_day,Weekend-Afternoon-Per_day,Weekend-Night-Per_day,Morning,Afternoon,Night
594,0.390941597,0.223072337,0.21155574,0.252518113,0.201611147,0.215332129,0.217044758,0.249263406,0.264864865,0.242345615,0.201611147,0.215332129,0.217044758,0.249263406,0.264864865,0.242345615,0.214467409,0.22969507,0.224193548
595,0.334993773,0.20314502,0.202196361,0.20547504,0.195982958,0.199501247,0.210506496,0.200737619,0.21790975,0.197377502,0.195982958,0.199501247,0.210506496,0.200737619,0.21790975,0.197377502,0.197304819,0.205006293,0.206693834
596,0.464018875,0.314424796,0.305191101,0.335625409,0.297963051,0.311481923,0.304949664,0.31030445,0.380993151,0.305232558,0.297963051,0.311481923,0.304949664,0.31030445,0.380993151,0.305232558,0.301517707,0.333514247,0.305035129
597,0.421342134,0.267930218,0.265948899,0.271955599,0.273684211,0.273310311,0.25304878,0.277083333,0.259803922,0.278855032,0.273684211,0.273310311,0.25304878,0.277083333,0.259803922,0.278855032,0.274825175,0.268788973,0.261319917
598,0.450514648,0.216701031,0.214038128,0.223342939,0.175057737,0.255497801,0.205491585,0.172458172,0.287809349,0.189427313,0.175057737,0.255497801,0.205491585,0.172458172,0.287809349,0.189427313,0.174371176,0.265311804,0.200884397
599,0.425637394,0.230508943,0.203131115,0.296174607,0.184088807,0.217598098,0.206753391,0.294478528,0.306526038,0.286805556,0.184088807,0.217598098,0.206753391,0.294478528,0.306526038,0.286805556,0.215746646,0.245236632,0.229566594
600,0.351537071,0.186713045,0.188505841,0.182453416,0.181414244,0.199756839,0.184128878,0.186139221,0.186368778,0.175078415,0.181414244,0.199756839,0.184128878,0.186139221,0.186368778,0.175078415,0.18279763,0.195731655,0.181458736
601,0.453030303,0.445945946,0.409348442,0.5,0.394117647,0.412337662,0.416666667,0.511627907,0.475206612,0.533333333,0.394117647,0.412337662,0.416666667,0.511627907,0.475206612,0.533333333,0.43359375,0.44,0.462962963
602,0.357370095,0.230817413,0.224123363,0.25,0.218628719,0.210916442,0.240610329,0.260784314,0.251290878,0.23885918,0.218628719,0.210916442,0.240610329,0.260784314,0.251290878,0.23885918,0.229085603,0.222276029,0.2401766
603,0.370044053,0.213137806,0.210294118,0.219264892,0.200750469,0.215898826,0.213528932,0.2,0.222846442,0.235067437,0.200750469,0.215898826,0.213528932,0.2,0.222846442,0.235067437,0.200502828,0.218159659,0.219931271
604,0.267903525,0.104623992,0.101090977,0.112981834,0.094454073,0.113938528,0.095186878,0.110715557,0.119554849,0.108327912,0.094454073,0.113938528,0.095186878,0.110715557,0.119554849,0.108327912,0.099147231,0.115680473,0.09902968
605,0.444568869,0.312170951,0.284688995,0.577557756,0.286150713,0.292233787,0.269064748,0.682926829,0.525423729,0.553398058,0.286150713,0.292233787,0.269064748,0.682926829,0.525423729,0.553398058,0.316729323,0.312362838,0.305764411
606,0.58780037,0.235576923,0.202727273,0.29964539,0.18879056,0.242630385,0.1625,0.243243243,0.403292181,0.202312139,0.18879056,0.242630385,0.1625,0.243243243,0.403292181,0.202312139,0.205338809,0.299707602,0.176470588
